customer_id,total_transaction,total_price,average_order_value,profit_margin,purchase_frequency,customer_value,cltv,segment
59,7,38.85,5.55,3.8850000000000002,0.003113879003558719,0.01728202846975089,13.72111363636372,C
60,9,81.61,9.067777777777778,8.161,0.00400355871886121,0.03630338078291815,60.54720090909127,A
61,7,37.6,5.371428571428572,3.7600000000000002,0.003113879003558719,0.016725978647686834,12.852363636363714,C
62,7,44.85000000000001,6.407142857142858,4.485000000000001,0.003113879003558719,0.019951067615658367,18.286568181818303,C
63,9,39.45,4.383333333333334,3.9450000000000003,0.00400355871886121,0.017548932384341638,14.148204545454632,C
64,11,63.85000000000001,5.804545454545456,6.385000000000002,0.004893238434163701,0.028403024911032033,37.06202272727297,B
65,14,95.9,6.8500000000000005,9.590000000000002,0.006227758007117438,0.042660142348754454,83.60736363636417,A
66,8,60.0,7.5,6.0,0.0035587188612099642,0.02669039145907473,32.72727272727292,B
67,9,53.95,5.9944444444444445,5.3950000000000005,0.00400355871886121,0.0239991103202847,26.460022727272893,B
68,7,38.5,5.5,3.85,0.003113879003558719,0.017126334519572954,13.475000000000083,C
69,10,76.15,7.615,7.615000000000001,0.004448398576512456,0.03387455516014235,52.716568181818516,A
70,12,70.0,5.833333333333333,7.0,0.005338078291814947,0.03113879003558719,44.54545454545482,A
71,6,53.15,8.858333333333333,5.315,0.0026690391459074734,0.0236432384341637,25.68111363636379,B
72,7,31.25,4.464285714285714,3.125,0.003113879003558719,0.013901245551601424,8.877840909090963,D
73,7,43.0,6.142857142857143,4.3,0.003113879003558719,0.01912811387900356,16.80909090909101,C
74,7,45.0,6.428571428571429,4.5,0.003113879003558719,0.02001779359430605,18.40909090909102,C
75,9,47.0,5.222222222222222,4.7,0.00400355871886121,0.020907473309608543,20.081818181818306,B
76,9,47.550000000000004,5.283333333333334,4.755000000000001,0.00400355871886121,0.02115213523131673,20.554568181818315,B
77,4,17.4,4.35,1.74,0.0017793594306049821,0.007740213523131672,2.7523636363636528,D
78,5,25.7,5.14,2.5700000000000003,0.002224199288256228,0.01143238434163701,6.004454545454583,D
79,4,22.25,5.5625,2.225,0.0017793594306049821,0.009897686832740213,4.500568181818209,D
80,11,61.45,5.586363636363637,6.1450000000000005,0.004893238434163701,0.02733540925266904,34.32820454545476,B
81,14,84.44999999999999,6.032142857142857,8.444999999999999,0.006227758007117438,0.037566725978647686,64.83456818181857,A
82,12,64.25,5.354166666666667,6.425000000000001,0.005338078291814947,0.02858096085409253,37.52784090909114,B
83,11,50.95,4.631818181818182,5.095000000000001,0.004893238434163701,0.02266459074733096,23.59911363636378,B
84,7,51.0,7.285714285714286,5.1000000000000005,0.003113879003558719,0.022686832740213523,23.64545454545469,B
85,4,20.6,5.15,2.06,0.0017793594306049821,0.00916370106761566,3.857818181818206,D
86,6,32.7,5.45,3.2700000000000005,0.0026690391459074734,0.01454626334519573,9.720818181818242,D
87,10,49.2,4.92,4.920000000000001,0.004448398576512456,0.021886120996441282,22.00581818181832,B
88,7,41.45,5.921428571428572,4.1450000000000005,0.003113879003558719,0.01843861209964413,15.619113636363734,C
89,6,34.45,5.741666666666667,3.4450000000000003,0.0026690391459074734,0.01532473309608541,10.789113636363703,C
90,13,64.6,4.9692307692307685,6.46,0.005782918149466192,0.028736654804270456,37.9378181818184,B
91,7,38.05,5.435714285714285,3.8049999999999997,0.003113879003558719,0.016926156583629892,13.161840909090987,C
92,11,49.25,4.4772727272727275,4.925000000000001,0.004893238434163701,0.021908362989323842,22.050568181818317,B
93,3,20.5,6.833333333333333,2.0500000000000003,0.0013345195729537367,0.009119217081850534,3.820454545454569,D
94,10,53.35,5.335,5.335000000000001,0.004448398576512456,0.023732206405693953,25.874750000000162,B
95,11,51.95,4.722727272727273,5.195,0.004893238434163701,0.023109430604982207,24.53456818181833,B
96,5,26.2,5.24,2.62,0.002224199288256228,0.011654804270462634,6.240363636363675,D
97,4,25.15,6.2875,2.515,0.0017793594306049821,0.011187722419928825,5.75020454545458,D
98,13,77.55,5.9653846153846155,7.755,0.005782918149466192,0.03449733096085409,54.67275000000033,A
99,12,61.95,5.1625000000000005,6.195,0.005338078291814947,0.027557829181494665,34.88911363636385,B
100,14,83.8,5.985714285714286,8.38,0.006227758007117438,0.03727758007117438,63.84036363636403,A
101,11,73.30000000000001,6.663636363636365,7.330000000000002,0.004893238434163701,0.032606761565836306,48.844454545454866,A
102,7,34.5,4.928571428571429,3.45,0.003113879003558719,0.015346975088967972,10.820454545454611,C
103,2,22.5,11.25,2.25,0.0008896797153024911,0.010008896797153024,4.602272727272755,D
104,5,27.0,5.4,2.7,0.002224199288256228,0.012010676156583631,6.627272727272769,D
105,10,67.45,6.745,6.745000000000001,0.004448398576512456,0.030004448398576515,41.359113636363894,A
106,4,22.45,5.6125,2.245,0.0017793594306049821,0.009986654804270462,4.581840909090936,D
107,9,53.95,5.9944444444444445,5.3950000000000005,0.00400355871886121,0.0239991103202847,26.460022727272893,B
108,8,41.9,5.2375,4.19,0.0035587188612099642,0.01863879003558719,15.960090909091008,C
109,9,49.4,5.488888888888889,4.94,0.00400355871886121,0.02197508896797153,22.185090909091045,B
110,6,34.95,5.825,3.4950000000000006,0.0026690391459074734,0.015547153024911033,11.104568181818252,C
111,9,49.3,5.477777777777778,4.93,0.00400355871886121,0.021930604982206406,22.095363636363768,B
112,7,43.35,6.192857142857143,4.335,0.003113879003558719,0.019283807829181494,17.083840909091013,C
113,10,46.75,4.675,4.675,0.004448398576512456,0.020796263345195732,19.868750000000123,C
114,9,47.7,5.300000000000001,4.7700000000000005,0.00400355871886121,0.021218861209964416,20.684454545454678,B
115,9,80.75,8.972222222222221,8.075000000000001,0.00400355871886121,0.03592081850533808,59.277840909091275,A
116,10,65.35,6.534999999999999,6.535,0.004448398576512456,0.029070284697508896,38.823840909091146,A
117,11,77.9,7.081818181818182,7.790000000000001,0.004893238434163701,0.034653024911032025,55.16736363636397,A
118,10,61.9,6.1899999999999995,6.19,0.004448398576512456,0.0275355871886121,34.83281818181839,B
119,11,66.4,6.036363636363637,6.640000000000001,0.004893238434163701,0.029537366548042707,40.0814545454548,A
120,11,56.75,5.159090909090909,5.675000000000001,0.004893238434163701,0.025244661921708184,29.27784090909109,B
121,7,47.9,6.8428571428571425,4.79,0.003113879003558719,0.02130782918149466,20.85827272727285,B
122,8,37.6,4.7,3.7600000000000002,0.0035587188612099642,0.016725978647686834,12.852363636363714,C
123,3,15.6,5.2,1.56,0.0013345195729537367,0.006939501779359431,2.21236363636365,D
124,8,47.7,5.9625,4.7700000000000005,0.0035587188612099642,0.021218861209964412,20.684454545454674,B
125,8,47.349999999999994,5.918749999999999,4.734999999999999,0.0035587188612099642,0.021063167259786474,20.382022727272847,B
126,7,39.5,5.642857142857143,3.95,0.003113879003558719,0.0175711743772242,14.184090909090997,C
127,8,44.650000000000006,5.581250000000001,4.465000000000001,0.0035587188612099642,0.019862099644128117,18.123840909091026,C
128,9,51.2,5.688888888888889,5.120000000000001,0.00400355871886121,0.022775800711743774,23.831272727272875,B
129,5,29.0,5.8,2.9000000000000004,0.002224199288256228,0.012900355871886121,7.645454545454593,D
130,8,95.5,11.9375,9.55,0.0035587188612099642,0.042482206405693945,82.91136363636413,A
131,9,60.150000000000006,6.683333333333334,6.015000000000001,0.00400355871886121,0.02675711743772242,32.89111363636384,B
132,5,38.85,7.7700000000000005,3.8850000000000002,0.002224199288256228,0.017282028469750892,13.721113636363723,C
133,9,50.0,5.555555555555555,5.0,0.00400355871886121,0.02224199288256228,22.72727272727287,B
134,9,45.2,5.022222222222222,4.5200000000000005,0.00400355871886121,0.0201067615658363,18.573090909091025,C
135,13,104.60000000000001,8.046153846153846,10.46,0.005782918149466192,0.04653024911032028,99.46509090909151,A
136,9,63.3,7.033333333333333,6.33,0.00400355871886121,0.028158362989323844,36.42627272727295,B
137,3,19.25,6.416666666666667,1.925,0.0013345195729537367,0.008563167259786477,3.368750000000021,D
138,11,45.7,4.154545454545455,4.57,0.004893238434163701,0.020329181494661924,18.986272727272844,C
139,4,21.8,5.45,2.18,0.0017793594306049821,0.009697508896797153,4.320363636363663,D
140,7,38.2,5.457142857142857,3.8200000000000003,0.003113879003558719,0.01699288256227758,13.265818181818263,C
141,14,89.85000000000001,6.417857142857144,8.985000000000001,0.006227758007117438,0.039968861209964415,73.3911136363641,A
142,5,27.0,5.4,2.7,0.002224199288256228,0.012010676156583631,6.627272727272769,D
143,9,49.8,5.533333333333333,4.98,0.00400355871886121,0.022153024911032028,22.545818181818323,B
144,4,30.3,7.575,3.0300000000000002,0.0017793594306049821,0.01347864768683274,8.346272727272778,D
145,12,72.9,6.075,7.290000000000001,0.005338078291814947,0.032428825622775805,48.312818181818486,A
146,6,26.45,4.408333333333333,2.645,0.0026690391459074734,0.011766014234875445,6.360022727272766,D
147,3,20.4,6.8,2.04,0.0013345195729537367,0.009074733096085408,3.7832727272727498,D
148,7,31.450000000000003,4.492857142857143,3.1450000000000005,0.003113879003558719,0.013990213523131673,8.991840909090966,D
149,11,51.8,4.709090909090909,5.18,0.004893238434163701,0.02304270462633452,24.393090909091054,B
150,5,22.25,4.45,2.225,0.002224199288256228,0.009897686832740215,4.50056818181821,D
151,10,44.4,4.4399999999999995,4.44,0.004448398576512456,0.019750889679715302,17.921454545454658,C
152,6,34.0,5.666666666666667,3.4000000000000004,0.0026690391459074734,0.01512455516014235,10.509090909090975,C
153,3,17.5,5.833333333333333,1.75,0.0013345195729537367,0.007784697508896797,2.784090909090926,D
154,9,54.95,6.105555555555556,5.495000000000001,0.00400355871886121,0.024443950177935946,27.450022727272902,B
155,7,39.2,5.6000000000000005,3.9200000000000004,0.003113879003558719,0.017437722419928827,13.969454545454633,C
156,9,64.9,7.211111111111112,6.490000000000001,0.00400355871886121,0.02887010676156584,38.291000000000246,B
157,11,54.85,4.986363636363636,5.485,0.004893238434163701,0.02439946619217082,27.350204545454712,B
158,15,69.45,4.63,6.945,0.0066725978647686835,0.030894128113879003,43.84820454545481,A
159,6,40.45,6.741666666666667,4.045000000000001,0.0026690391459074734,0.017993772241992886,14.874568181818278,C
160,9,47.25,5.25,4.7250000000000005,0.00400355871886121,0.021018683274021354,20.296022727272852,B
161,4,20.4,5.1,2.04,0.0017793594306049821,0.009074733096085408,3.7832727272727498,D
162,10,56.75,5.675,5.675000000000001,0.004448398576512456,0.025244661921708187,29.277840909091093,B
163,4,26.0,6.5,2.6,0.0017793594306049821,0.011565836298932384,6.145454545454583,D
164,6,33.55,5.591666666666666,3.355,0.0026690391459074734,0.014924377224199287,10.23275000000006,C
165,4,16.1,4.025,1.6100000000000003,0.0017793594306049821,0.007161921708185054,2.35645454545456,D
166,11,46.5,4.2272727272727275,4.65,0.004893238434163701,0.020685053380782917,19.6568181818183,C
167,12,68.55,5.7124999999999995,6.855,0.005338078291814947,0.03049377224199288,42.71911363636389,A
168,10,58.75,5.875,5.875,0.004448398576512456,0.02613434163701068,31.377840909091102,B
169,10,53.05,5.305,5.305,0.004448398576512456,0.023598754448398578,25.584568181818337,B
170,5,70.75,14.15,7.075,0.002224199288256228,0.03147241992882563,45.505113636363916,A
171,7,34.25,4.892857142857143,3.4250000000000003,0.003113879003558719,0.015235765124555161,10.664204545454613,C
172,10,51.85,5.1850000000000005,5.1850000000000005,0.004448398576512456,0.023064946619217087,24.4402045454547,B
173,10,64.25,6.425,6.425000000000001,0.004448398576512456,0.02858096085409253,37.52784090909114,B
174,13,64.55,4.9653846153846155,6.455,0.005782918149466192,0.0287144128113879,37.87911363636387,B
175,7,42.6,6.085714285714286,4.260000000000001,0.003113879003558719,0.01895017793594306,16.497818181818285,C
176,11,73.45,6.677272727272728,7.345000000000001,0.004893238434163701,0.03267348754448399,49.044568181818484,A
177,6,30.0,5.0,3.0,0.0026690391459074734,0.013345195729537367,8.181818181818231,D
178,10,38.300000000000004,3.8300000000000005,3.8300000000000005,0.004448398576512456,0.01703736654804271,13.335363636363724,C
179,11,52.3,4.754545454545454,5.23,0.004893238434163701,0.023265124555160138,24.866272727272875,B
180,11,62.1,5.6454545454545455,6.210000000000001,0.004893238434163701,0.02762455516014235,35.05827272727295,B
181,9,39.15,4.35,3.915,0.00400355871886121,0.017415480427046263,13.933840909090994,C
182,8,46.45,5.80625,4.6450000000000005,0.0035587188612099642,0.020662811387900357,19.614568181818303,C
183,8,42.25,5.28125,4.2250000000000005,0.0035587188612099642,0.018794483985765123,16.227840909091007,C
184,8,50.15,6.26875,5.015000000000001,0.0035587188612099642,0.022308718861209963,22.86384090909105,B
185,6,23.0,3.8333333333333335,2.3000000000000003,0.0026690391459074734,0.010231316725978648,4.809090909090939,D
186,12,63.85,5.320833333333334,6.385000000000001,0.005338078291814947,0.02840302491103203,37.06202272727296,B
187,4,23.65,5.9125,2.3649999999999998,0.0017793594306049821,0.010520462633451955,5.08475000000003,D
188,6,45.75,7.625,4.575,0.0026690391459074734,0.020351423487544484,19.027840909091022,C
189,12,75.9,6.325,7.590000000000001,0.005338078291814947,0.03376334519572954,52.37100000000032,A
190,9,42.550000000000004,4.727777777777778,4.255000000000001,0.00400355871886121,0.018927935943060498,16.45911363636374,C
191,9,48.75,5.416666666666667,4.875,0.00400355871886121,0.021685943060498224,21.605113636363768,B
192,15,80.94999999999999,5.396666666666666,8.094999999999999,0.0066725978647686835,0.036009786476868325,59.57184090909126,A
193,9,55.7,6.188888888888889,5.57,0.00400355871886121,0.02477758007117438,28.20445454545472,B
194,10,73.85,7.385,7.385,0.004448398576512456,0.03285142348754449,49.580204545454855,A
195,8,40.25,5.03125,4.025,0.0035587188612099642,0.01790480427046263,14.727840909090999,C
196,7,35.05,5.007142857142857,3.505,0.003113879003558719,0.015591637010676156,11.168204545454612,C
197,7,43.75,6.25,4.375,0.003113879003558719,0.019461743772241993,17.400568181818286,C
198,4,40.55,10.1375,4.055,0.0017793594306049821,0.018038256227758006,14.948204545454633,C
199,9,37.45,4.161111111111111,3.7450000000000006,0.00400355871886121,0.016659252669039146,12.750022727272807,C
200,8,49.5,6.1875,4.95,0.0035587188612099642,0.022019572953736653,22.275000000000134,B
201,7,35.0,5.0,3.5,0.003113879003558719,0.015569395017793594,11.136363636363704,C
202,9,73.14999999999999,8.127777777777776,7.3149999999999995,0.00400355871886121,0.032540035587188605,48.64475000000028,A
203,7,49.45,7.064285714285715,4.945,0.003113879003558719,0.021997330960854093,22.230022727272864,B
204,8,53.5,6.6875,5.3500000000000005,0.0035587188612099642,0.023798932384341637,26.020454545454704,B
205,9,62.45,6.938888888888889,6.245000000000001,0.00400355871886121,0.027780249110320288,35.45456818181841,B
206,9,47.35,5.261111111111111,4.735,0.00400355871886121,0.021063167259786478,20.38202272727285,B
207,2,13.5,6.75,1.35,0.0008896797153024911,0.006005338078291815,1.6568181818181917,D
208,11,59.900000000000006,5.445454545454546,5.990000000000001,0.004893238434163701,0.02664590747330961,32.61827272727294,B
209,11,62.25,5.659090909090909,6.2250000000000005,0.004893238434163701,0.027691281138790037,35.22784090909113,B
210,9,46.6,5.177777777777778,4.66,0.00400355871886121,0.020729537366548045,19.741454545454665,C
211,9,42.7,4.7444444444444445,4.2700000000000005,0.00400355871886121,0.018994661921708185,16.57536363636374,C
212,10,45.050000000000004,4.505000000000001,4.505000000000001,0.004448398576512456,0.02004003558718862,18.45002272727285,C
213,8,48.0,6.0,4.800000000000001,0.0035587188612099642,0.021352313167259787,20.945454545454673,B
214,13,106.2,8.169230769230769,10.620000000000001,0.005782918149466192,0.04724199288256227,102.53127272727333,A
215,11,85.05,7.7318181818181815,8.505,0.004893238434163701,0.03783362989323843,65.75911363636403,A
216,11,75.05,6.822727272727272,7.505,0.004893238434163701,0.03338523131672597,51.20456818181849,A
217,5,23.0,4.6,2.3000000000000003,0.002224199288256228,0.010231316725978648,4.809090909090939,D
218,7,69.15,9.87857142857143,6.915000000000001,0.003113879003558719,0.030760676156583632,43.47020454545482,A
219,6,31.1,5.183333333333334,3.1100000000000003,0.0026690391459074734,0.013834519572953738,8.792818181818237,D
220,7,25.25,3.607142857142857,2.5250000000000004,0.003113879003558719,0.01123220640569395,5.796022727272764,D
221,12,81.2,6.766666666666667,8.120000000000001,0.005338078291814947,0.03612099644128114,59.940363636364005,A
222,8,46.95,5.86875,4.695,0.0035587188612099642,0.02088523131672598,20.03911363636376,C
223,6,46.5,7.75,4.65,0.0026690391459074734,0.020685053380782917,19.6568181818183,C
224,13,70.6,5.43076923076923,7.06,0.005782918149466192,0.03140569395017793,45.3123636363639,A
225,3,10.3,3.4333333333333336,1.03,0.0013345195729537367,0.00458185053380783,0.9644545454545514,D
226,6,32.3,5.383333333333333,3.23,0.0026690391459074734,0.01436832740213523,9.484454545454602,D
227,8,28.1,3.5125,2.8100000000000005,0.0035587188612099642,0.0125,7.178272727272772,D
228,4,21.75,5.4375,2.1750000000000003,0.0017793594306049821,0.00967526690391459,4.300568181818209,D
229,10,60.8,6.08,6.08,0.004448398576512456,0.027046263345195734,33.60581818181839,B
230,9,49.75,5.527777777777778,4.9750000000000005,0.00400355871886121,0.022130782918149468,22.50056818181832,B
231,8,36.75,4.59375,3.6750000000000003,0.0035587188612099642,0.016347864768683273,12.277840909090983,C
232,5,25.35,5.07,2.535,0.002224199288256228,0.011276690391459076,5.842022727272764,D
233,6,27.3,4.55,2.7300000000000004,0.0026690391459074734,0.012144128113879004,6.775363636363679,D
234,5,34.9,6.9799999999999995,3.49,0.002224199288256228,0.01552491103202847,11.07281818181825,C
235,9,31.3,3.477777777777778,3.1300000000000003,0.00400355871886121,0.013923487544483986,8.906272727272782,D
236,8,36.3,4.5375,3.63,0.0035587188612099642,0.01614768683274021,11.97900000000007,C
237,11,50.15,4.559090909090909,5.015000000000001,0.004893238434163701,0.022308718861209963,22.86384090909105,B
238,8,34.75,4.34375,3.475,0.0035587188612099642,0.015458185053380782,10.977840909090974,C
239,8,42.65,5.33125,4.265,0.0035587188612099642,0.01897241992882562,16.53656818181828,C
240,8,40.9,5.1125,4.09,0.0035587188612099642,0.01819395017793594,15.207363636363725,C
241,10,56.1,5.61,5.61,0.004448398576512456,0.024955516014234878,28.61100000000018,B
242,12,62.3,5.191666666666666,6.23,0.005338078291814947,0.027713523131672597,35.28445454545476,B
243,8,30.0,3.75,3.0,0.0035587188612099642,0.013345195729537365,8.18181818181823,D
244,8,53.5,6.6875,5.3500000000000005,0.0035587188612099642,0.023798932384341637,26.020454545454704,B
245,7,20.7,2.957142857142857,2.07,0.003113879003558719,0.009208185053380781,3.8953636363636592,D
246,11,57.1,5.190909090909091,5.710000000000001,0.004893238434163701,0.025400355871886122,29.640090909091093,B
247,14,74.65,5.332142857142857,7.465000000000001,0.006227758007117438,0.03320729537366548,50.66020454545485,A
248,9,47.35,5.261111111111111,4.735,0.00400355871886121,0.021063167259786478,20.38202272727285,B
249,9,54.45,6.050000000000001,5.445,0.00400355871886121,0.024221530249110324,26.952750000000165,B
250,8,43.6,5.45,4.36,0.0035587188612099642,0.019395017793594305,17.28145454545465,C
251,11,60.0,5.454545454545454,6.0,0.004893238434163701,0.02669039145907473,32.72727272727292,B
252,11,57.0,5.181818181818182,5.7,0.004893238434163701,0.025355871886120995,29.536363636363813,B
253,7,43.45,6.207142857142857,4.345000000000001,0.003113879003558719,0.019328291814946618,17.162750000000106,C
254,7,34.0,4.857142857142857,3.4000000000000004,0.003113879003558719,0.015124555160142347,10.509090909090972,C
255,6,38.7,6.45,3.8700000000000006,0.0026690391459074734,0.017215302491103205,13.615363636363723,C
256,5,21.15,4.2299999999999995,2.1149999999999998,0.002224199288256228,0.009408362989323843,4.066568181818206,D
257,7,30.45,4.35,3.045,0.003113879003558719,0.013545373665480425,8.429113636363686,D
258,7,37.55,5.364285714285714,3.755,0.003113879003558719,0.01670373665480427,12.818204545454623,C
259,8,40.35,5.04375,4.035,0.0035587188612099642,0.01794928825622776,14.801113636363727,C
260,6,33.8,5.633333333333333,3.38,0.0026690391459074734,0.0150355871886121,10.385818181818244,C
261,3,19.5,6.5,1.9500000000000002,0.0013345195729537367,0.008674377224199288,3.456818181818203,D
262,5,32.5,6.5,3.25,0.002224199288256228,0.014457295373665482,9.602272727272787,D
263,11,54.25,4.931818181818182,5.425000000000001,0.004893238434163701,0.02413256227758007,26.7551136363638,B
264,8,40.15,5.01875,4.015,0.0035587188612099642,0.017860320284697508,14.654750000000085,C
265,8,68.05,8.50625,6.805,0.0035587188612099642,0.030271352313167257,42.09820454545479,A
266,4,15.6,3.9,1.56,0.0017793594306049821,0.00693950177935943,2.2123636363636496,D
267,6,64.5,10.75,6.45,0.0026690391459074734,0.02869217081850534,37.82045454545478,B
268,7,32.7,4.671428571428572,3.2700000000000005,0.003113879003558719,0.01454626334519573,9.720818181818242,D
269,10,57.1,5.71,5.710000000000001,0.004448398576512456,0.025400355871886122,29.640090909091093,B
270,6,32.25,5.375,3.225,0.0026690391459074734,0.01434608540925267,9.455113636363695,D
271,6,35.35,5.891666666666667,3.535,0.0026690391459074734,0.01572508896797153,11.360204545454616,C
272,16,80.7,5.04375,8.07,0.0071174377224199285,0.03589857651245552,59.20445454545491,A
273,7,34.15,4.878571428571428,3.415,0.003113879003558719,0.015191281138790034,10.602022727272791,C
274,7,48.6,6.942857142857143,4.86,0.003113879003558719,0.021619217081850533,21.472363636363767,B
275,6,35.25,5.875,3.5250000000000004,0.0026690391459074734,0.015680604982206407,11.296022727272797,C
276,10,63.2,6.32,6.32,0.004448398576512456,0.028113879003558724,36.31127272727296,B
277,7,23.85,3.4071428571428575,2.3850000000000002,0.003113879003558719,0.010609430604982208,5.171113636363669,D
278,10,57.0,5.7,5.7,0.004448398576512456,0.025355871886120998,29.53636363636382,B
279,10,52.75,5.275,5.275,0.004448398576512456,0.023465302491103207,25.296022727272884,B
280,9,69.75,7.75,6.9750000000000005,0.00400355871886121,0.031027580071174378,44.22784090909118,A
